image,label,confidence,box
3bnHtSmmsgJiG82hGCmsq9.jpg,FACE_FEMALE,0.7293,"[215, 237, 124, 119]"
3bnHtSmmsgJiG82hGCmsq9.jpg,FACE_MALE,0.6903,"[483, 91, 87, 83]"
3bnHtSmmsgJiG82hGCmsq9.jpg,FACE_FEMALE,0.6622,"[489, 274, 93, 92]"
3bnHtSmmsgJiG82hGCmsq9.jpg,FACE_MALE,0.4317,"[120, 174, 94, 91]"
3bnHtSmmsgJiG82hGCmsq9.jpg,FACE_FEMALE,0.3834,"[377, 269, 100, 98]"
3bnHtSmmsgJiG82hGCmsq9.jpg,FACE_FEMALE,0.3394,"[228, 27, 86, 83]"
0pEHMpnX1jA44pzhW3n0JB.jpg,none_detected,0,
0nfk8ZUr3ufktOOaiIGFB9.jpg,none_detected,0,
3cJ50VlN3fp5pwTKPPH4xz.jpg,none_detected,0,
7pijRxgRaBirPz6wDaJIp9.jpg,none_detected,0,
0OKkh48eM4kqlnu2fAE8go.jpg,FACE_FEMALE,0.7582,"[260, 160, 118, 117]"
1PeC1ckDJSzYHkwo6JHbP2.jpg,none_detected,0,
2037mw8neL72exAlwyoCSc.jpg,none_detected,0,
2wiPF3m0ylst0JSk1IvZL8.jpg,FACE_FEMALE,0.6653,"[165, 151, 293, 291]"
2bYCNZfxZrTUv1CHXkz2d2.jpg,none_detected,0,
2rGN0kLth4hNmyMffDTlpX.jpg,FACE_FEMALE,0.8132,"[174, 169, 287, 294]"
0ZjOFfItjIA9YbzhERRIBr.jpg,none_detected,0,
46K4raQPIGem3N031upNj9.jpg,FACE_MALE,0.4794,"[171, 162, 124, 121]"
46K4raQPIGem3N031upNj9.jpg,FACE_FEMALE,0.2808,"[337, 307, 142, 128]"
46K4raQPIGem3N031upNj9.jpg,FACE_FEMALE,0.251,"[360, 193, 126, 125]"
6gHhunUztPgpyBmzeie6MH.jpg,none_detected,0,
5M07HCuwYANod8eLdDvMwy.jpg,none_detected,0,
6UIiIDQRhUcdGYUB6CbTZV.jpg,none_detected,0,
700VLsUT8tC9EaGocYexAw.jpg,none_detected,0,
1EzytFSc1iJY6DjHR6fUMm.jpg,FACE_FEMALE,0.3132,"[233, 89, 72, 71]"
7Lb9rTxGxhweng2EAuU11e.jpg,FACE_FEMALE,0.8211,"[287, 62, 197, 214]"
0pGumY11G8OGH05ti6jh23.jpg,none_detected,0,
1MHs4v5JaQAN9gDJW8Emkr.jpg,FEMALE_BREAST_COVERED,0.6877,"[271, 187, 74, 70]"
1MHs4v5JaQAN9gDJW8Emkr.jpg,FACE_FEMALE,0.6806,"[323, 62, 77, 77]"
1MHs4v5JaQAN9gDJW8Emkr.jpg,FEET_COVERED,0.6542,"[372, 385, 173, 243]"
1MHs4v5JaQAN9gDJW8Emkr.jpg,FEMALE_BREAST_COVERED,0.641,"[336, 186, 77, 77]"
1MHs4v5JaQAN9gDJW8Emkr.jpg,FEET_COVERED,0.6361,"[96, 357, 159, 232]"
1MHs4v5JaQAN9gDJW8Emkr.jpg,BELLY_COVERED,0.434,"[277, 243, 114, 90]"
0ks96s96ygipkQxpIcWPHw.jpg,none_detected,0,
3648fJdBO6VSMn3tZo07SR.jpg,FACE_FEMALE,0.4658,"[203, 475, 81, 77]"
0V7c0hnrLUFJyHNtjiAT2E.jpg,FEMALE_BREAST_COVERED,0.4757,"[247, 137, 72, 63]"
0V7c0hnrLUFJyHNtjiAT2E.jpg,FACE_FEMALE,0.4542,"[293, 44, 60, 57]"
0V7c0hnrLUFJyHNtjiAT2E.jpg,FEMALE_BREAST_COVERED,0.3817,"[321, 143, 72, 61]"
0V7c0hnrLUFJyHNtjiAT2E.jpg,BELLY_COVERED,0.2527,"[262, 220, 106, 94]"
7K8cSBwAW8rEGnMW870JN1.jpg,none_detected,0,
64LU4c1nfjz1t4VnGhagcg.jpg,FACE_FEMALE,0.8225,"[247, 234, 163, 165]"
3CWgA5NqdbITCqRI3h0SzL.jpg,FACE_FEMALE,0.8546,"[220, 119, 196, 175]"
1ETtnOFdO0JSOy0SRLAmTC.jpg,none_detected,0,
6paK8J7C7IJSK643aahwkc.jpg,none_detected,0,
5KSgDHBn7K6SOZAGuSnHym.jpg,none_detected,0,
5L6fAzbz2x5oF8l0qluSKm.jpg,none_detected,0,
5NVFIh8rhy3ydE1g1E4hig.jpg,FACE_MALE,0.5576,"[204, 169, 121, 117]"
6yRc7ndrTkPDumTReQVO6C.jpg,FACE_FEMALE,0.808,"[199, 187, 177, 169]"
6oai2CMS2kJtvb8XWmpULc.jpg,none_detected,0,
66nqCnC1huqh5gqkGeGIAS.jpg,none_detected,0,
7sWeI7uM3iREIhBqwxWrsZ.jpg,FACE_FEMALE,0.3181,"[254, 152, 160, 186]"
4HqIEAaytAyzVPnnT0j9j3.jpg,FEET_COVERED,0.3793,"[432, 474, 106, 103]"
4HqIEAaytAyzVPnnT0j9j3.jpg,BUTTOCKS_EXPOSED,0.2666,"[243, 394, 71, 77]"
4HqIEAaytAyzVPnnT0j9j3.jpg,FACE_FEMALE,0.2604,"[266, 233, 47, 45]"
2rzetXorcdU2BH86aoqHmw.jpg,none_detected,0,
2WfV3cpI2BUuIxMISh9nqF.jpg,FACE_FEMALE,0.4471,"[287, 219, 108, 88]"
1DAZn3u8bWIrex97Xkkhtk.jpg,FACE_FEMALE,0.4092,"[236, 100, 128, 125]"
3MEKpJ7wSSp6Z661ThjrUJ.jpg,none_detected,0,
1rBIdADJWSisiYXHRdw1v2.jpg,none_detected,0,
0tpIUAzCeUkoV4u2r5NrQr.jpg,none_detected,0,
3uOkPBr3yYCsYhiBSuSjJO.jpg,FEET_EXPOSED,0.2725,"[236, 458, 48, 61]"
0Ytzeqoskd5VfSVfGGA1SM.jpg,FACE_FEMALE,0.7363,"[276, 0, 362, 341]"
7Hd1Gqx8xFRAnQOLHAZxn3.jpg,none_detected,0,
6DynXNC1awEv0tk6DGGV1N.jpg,none_detected,0,
3znl1qe13kyjQv7KcR685N.jpg,none_detected,0,
5pQwQRnQOuKrbVUVnGMEN4.jpg,FACE_FEMALE,0.5684,"[218, 99, 200, 213]"
2lVpgsdtPiXE01gL5mApyn.jpg,FACE_FEMALE,0.2875,"[223, 256, 66, 70]"
5kDmlA2g9Y1YCbNo2Ufxlz.jpg,FACE_FEMALE,0.7475,"[202, 246, 48, 48]"
5kDmlA2g9Y1YCbNo2Ufxlz.jpg,ARMPITS_EXPOSED,0.2635,"[248, 299, 24, 36]"
0s8C6oQDtxObNVDfFKD5MR.jpg,none_detected,0,
5AzpxFD5l5i5Iy0DiVSDj6.jpg,FACE_FEMALE,0.4416,"[195, 186, 38, 35]"
6RXMHSqYlYAEpDsNYYBj6B.jpg,none_detected,0,
1rlw3RxmnxQEx8g0uk1tG1.jpg,none_detected,0,
7LvAkKsdanaAsOe79nkl8z.jpg,none_detected,0,
7KSf6p0G0mZd7j60etVTwT.jpg,FACE_FEMALE,0.7008,"[316, 95, 77, 88]"
1ep4OEfNOhvcY85STfEtKy.jpg,BELLY_EXPOSED,0.7005,"[163, 505, 107, 85]"
1ep4OEfNOhvcY85STfEtKy.jpg,ARMPITS_EXPOSED,0.4807,"[258, 388, 35, 36]"
1ep4OEfNOhvcY85STfEtKy.jpg,FACE_FEMALE,0.4687,"[189, 287, 73, 70]"
1ep4OEfNOhvcY85STfEtKy.jpg,FEMALE_BREAST_COVERED,0.2975,"[210, 400, 68, 66]"
1ep4OEfNOhvcY85STfEtKy.jpg,FEMALE_BREAST_COVERED,0.2524,"[148, 396, 76, 71]"
4j9UADX3wZtXWolDNT3y3x.jpg,none_detected,0,
0GJU424RiEyYQTLbZcHVA7.jpg,FACE_FEMALE,0.6449,"[267, 59, 107, 113]"
0GJU424RiEyYQTLbZcHVA7.jpg,FEMALE_GENITALIA_COVERED,0.5318,"[306, 500, 69, 57]"
0GJU424RiEyYQTLbZcHVA7.jpg,FEMALE_BREAST_COVERED,0.3201,"[296, 246, 104, 105]"
3lb7EyEcWhZOK0SpZ2dNpn.jpg,none_detected,0,
31hcgCSu4mlA82syOFItur.jpg,none_detected,0,
3erY5XSpTKh0GfNf5FJuT2.jpg,FACE_FEMALE,0.8091,"[258, 105, 116, 105]"
3erY5XSpTKh0GfNf5FJuT2.jpg,FEET_COVERED,0.2547,"[346, 512, 195, 125]"
4bOSKl0Hlmi5jXWxcxhHgs.jpg,none_detected,0,
4JIQYfd4ykl6Hk9xs2AHUu.jpg,none_detected,0,
6qQPlbeJBHwJd0iAzpmdoU.jpg,FEET_COVERED,0.2516,"[241, 395, 159, 240]"
4wtZQMNTC1O79kDxMBsEan.jpg,none_detected,0,
6XV76W17coHAKFdeyiGT08.jpg,none_detected,0,
28adqly9V7wm5DFr7hlqtK.jpg,FACE_FEMALE,0.4404,"[160, 101, 125, 126]"
6c9t945C47iVugLeWj0bmJ.jpg,FACE_FEMALE,0.6289,"[0, 11, 639, 621]"
7rCZkblbmpN2sd7OPDCYct.jpg,none_detected,0,
7Kxd4i6FPfW0ZuP3Q96uij.jpg,FACE_FEMALE,0.8126,"[250, 91, 70, 73]"
7Kxd4i6FPfW0ZuP3Q96uij.jpg,FEMALE_GENITALIA_COVERED,0.3007,"[298, 425, 47, 60]"
3PdyuqyxiDFTujJ8e2U2E2.jpg,FACE_FEMALE,0.7217,"[74, 0, 387, 349]"
4zcR2kmwgFtBxHwBLrnCzl.jpg,FACE_FEMALE,0.7178,"[252, 171, 184, 176]"
3IcfYXw7lTtLfG5XWLlSZi.jpg,none_detected,0,
2hEABkLV0GYiOwMOMThxzO.jpg,none_detected,0,
6GzSqbKMGIrkW6t0xvTlCv.jpg,FACE_FEMALE,0.4144,"[228, 55, 61, 65]"
7xILMK2dqawf30xGvHQvQC.jpg,FACE_FEMALE,0.8214,"[155, 145, 112, 118]"
7xILMK2dqawf30xGvHQvQC.jpg,FEMALE_BREAST_COVERED,0.7399,"[231, 302, 125, 132]"
7xILMK2dqawf30xGvHQvQC.jpg,FEMALE_BREAST_COVERED,0.7255,"[155, 337, 90, 114]"
7xILMK2dqawf30xGvHQvQC.jpg,ARMPITS_EXPOSED,0.6184,"[317, 281, 47, 61]"
1P7Zt5WwMMY6cwts6WkY1M.jpg,none_detected,0,
1Mo92916G2mmG7ajpmSVrc.jpg,none_detected,0,
6tpK9DTw5uqSJkDxPtleGa.jpg,FACE_FEMALE,0.7858,"[331, 264, 199, 173]"
3jRuiaGevkRLogSlkg6HS9.jpg,FACE_FEMALE,0.5364,"[325, 183, 98, 94]"
5dH7StOKoPnNEbWh86MwFz.jpg,none_detected,0,
0oYAtqsEaHuICtq1vwe8QZ.jpg,FACE_FEMALE,0.8085,"[146, 215, 66, 64]"
0oYAtqsEaHuICtq1vwe8QZ.jpg,FACE_FEMALE,0.8019,"[215, 339, 64, 62]"
0oYAtqsEaHuICtq1vwe8QZ.jpg,FACE_FEMALE,0.7444,"[379, 150, 64, 57]"
0oYAtqsEaHuICtq1vwe8QZ.jpg,FACE_FEMALE,0.7197,"[396, 313, 66, 60]"
0oYAtqsEaHuICtq1vwe8QZ.jpg,FACE_FEMALE,0.6921,"[261, 89, 62, 55]"
0oYAtqsEaHuICtq1vwe8QZ.jpg,FEMALE_BREAST_COVERED,0.3182,"[128, 305, 80, 67]"
0oYAtqsEaHuICtq1vwe8QZ.jpg,FEMALE_BREAST_COVERED,0.2633,"[233, 167, 61, 58]"
0pwCL8ys9nuktKf75hviLZ.jpg,FACE_FEMALE,0.8078,"[229, 298, 187, 166]"
5NTOvCGu7HT4DgJGLXtKUU.jpg,none_detected,0,
44a7Wk3Jh2JGVhjcFYWozj.jpg,FACE_FEMALE,0.2912,"[25, 0, 472, 371]"
4UoCJkoqgUmaWMiWifq4vp.jpg,FACE_FEMALE,0.8506,"[252, 73, 264, 252]"
1tX0d5OqKOCkif6yja3TpK.jpg,none_detected,0,
5rcJ5xCMYYLCgGilFDKRZl.jpg,none_detected,0,
6DmPNcfpkXBVRJsEIJY9tl.jpg,none_detected,0,
6utPm8NlR2FV93aFGNEhmZ.jpg,FACE_FEMALE,0.4721,"[187, 137, 42, 39]"
5YBr6xcPiCwFVNB78ay7Ha.jpg,none_detected,0,
2YaNo3GoShVwNxP7nEPrPD.jpg,none_detected,0,
5sR657t0qQVtcqfg9srqHS.jpg,none_detected,0,
3lsdB3dY4odywNI42KV6D9.jpg,none_detected,0,
2NIFKPr4jll96aNb8jbyWh.jpg,FACE_FEMALE,0.8028,"[82, 144, 317, 314]"
65SsQtOf5Cd25fanX62XRR.jpg,FEMALE_BREAST_EXPOSED,0.671,"[212, 301, 93, 102]"
65SsQtOf5Cd25fanX62XRR.jpg,FACE_FEMALE,0.5307,"[262, 88, 111, 118]"
65SsQtOf5Cd25fanX62XRR.jpg,FEMALE_BREAST_COVERED,0.4074,"[281, 321, 101, 104]"
65SsQtOf5Cd25fanX62XRR.jpg,ARMPITS_EXPOSED,0.3035,"[214, 282, 40, 57]"
65SsQtOf5Cd25fanX62XRR.jpg,ARMPITS_EXPOSED,0.2751,"[387, 281, 43, 54]"
4zzJAKl9AfkUrlMUlrHkIO.jpg,none_detected,0,
39gMxRpFKgIVvw3krIIam5.jpg,FACE_FEMALE,0.7182,"[196, 125, 186, 202]"
2g0JpTAC4ZQoSBOiEG4lBZ.jpg,FEET_COVERED,0.4158,"[371, 482, 70, 65]"
2g0JpTAC4ZQoSBOiEG4lBZ.jpg,FACE_FEMALE,0.3363,"[220, 291, 38, 38]"
2g0JpTAC4ZQoSBOiEG4lBZ.jpg,FEET_COVERED,0.3241,"[71, 438, 56, 77]"
2g0JpTAC4ZQoSBOiEG4lBZ.jpg,FACE_FEMALE,0.2927,"[376, 287, 36, 36]"
3T3bJi3cvwR5U7ihwgEwF1.jpg,FACE_FEMALE,0.8276,"[227, 138, 118, 129]"
3T3bJi3cvwR5U7ihwgEwF1.jpg,FEMALE_BREAST_EXPOSED,0.6349,"[320, 379, 114, 123]"
3T3bJi3cvwR5U7ihwgEwF1.jpg,FEMALE_BREAST_EXPOSED,0.457,"[201, 379, 118, 125]"
1hIEblyd8bboJR1nHNEI3l.jpg,none_detected,0,
0WI3ZzXmJJKWCZb76NtzjR.jpg,none_detected,0,
6WlGOgNNtpwFt2gfRFfqgZ.jpg,FACE_FEMALE,0.3293,"[155, 289, 330, 275]"
2ojegXcTNveh0torUFWTPy.jpg,FACE_FEMALE,0.7944,"[363, 270, 80, 67]"
1phFHFgf6fF8Zr9ebVPvCj.jpg,none_detected,0,
0Lyu4QtTnVUC7vVycP5l4J.jpg,FACE_FEMALE,0.8617,"[259, 95, 128, 127]"
1quQQFsx3AcBBotzj9UXfS.jpg,none_detected,0,
4E6DCiAAURzas9udSwr5NG.jpg,FACE_FEMALE,0.7179,"[249, 195, 45, 47]"
4E6DCiAAURzas9udSwr5NG.jpg,FACE_FEMALE,0.6228,"[358, 187, 47, 48]"
4E6DCiAAURzas9udSwr5NG.jpg,FEMALE_BREAST_COVERED,0.3288,"[220, 278, 50, 51]"
4E6DCiAAURzas9udSwr5NG.jpg,FEMALE_GENITALIA_COVERED,0.2671,"[237, 398, 44, 37]"
5qgLcOOfGnO3dmMXm2w638.jpg,FACE_FEMALE,0.7849,"[249, 83, 240, 264]"
5qgLcOOfGnO3dmMXm2w638.jpg,FACE_FEMALE,0.5871,"[453, 145, 185, 233]"
6CStfhn3zZbyMbJ2o8CkkX.jpg,FACE_FEMALE,0.5299,"[44, 4, 595, 588]"
5cnrcbdcdt6BJgAig9Tn3P.jpg,none_detected,0,
6jbtHi5R0jMXoliU2OS0lo.jpg,FACE_FEMALE,0.5671,"[304, 121, 114, 106]"
6jbtHi5R0jMXoliU2OS0lo.jpg,ARMPITS_EXPOSED,0.5332,"[391, 277, 43, 50]"
6jbtHi5R0jMXoliU2OS0lo.jpg,FEMALE_BREAST_COVERED,0.4257,"[328, 281, 92, 83]"
6jbtHi5R0jMXoliU2OS0lo.jpg,ARMPITS_EXPOSED,0.3917,"[241, 230, 45, 50]"
6jbtHi5R0jMXoliU2OS0lo.jpg,BELLY_EXPOSED,0.3732,"[219, 359, 124, 109]"
1S0yIZRDiFmqCQyTIEV175.jpg,FACE_FEMALE,0.6303,"[297, 128, 48, 50]"
1S0yIZRDiFmqCQyTIEV175.jpg,ARMPITS_EXPOSED,0.2825,"[250, 232, 22, 36]"
1yzGdDRVUtPRGWATYs7J35.jpg,FACE_FEMALE,0.4739,"[292, 142, 49, 48]"
2OIMJ2Arm0dYpmWIfQOXTD.jpg,FACE_FEMALE,0.7622,"[328, 90, 292, 300]"
2s7CBSj6aKbWmkfBU8eEsg.jpg,none_detected,0,
5rojZ5uUIKKkfNsFT92Vld.jpg,none_detected,0,
1DaO9r3sgudFiiBYVPGrSo.jpg,FACE_FEMALE,0.8443,"[141, 136, 259, 256]"
2xoj2gYed3IYmGWn3owSfu.jpg,none_detected,0,
4HZ195qaMlhiKebUtF36ni.jpg,BUTTOCKS_COVERED,0.3816,"[86, 65, 458, 475]"
0IR43Xf6qGF3iYKW1qg24s.jpg,none_detected,0,
1Sf8GsXG32t0jNrX11xqWx.jpg,none_detected,0,
0Py8hbFZ9QhI2gPEqzbla1.jpg,none_detected,0,
0OWvUsVTHFXXnGiGht96K4.jpg,none_detected,0,
2ZzClIM2jdVPjt7HBICDQP.jpg,none_detected,0,
5IHugnLfRwuMhHIbAWWu6B.jpg,FACE_FEMALE,0.8624,"[368, 93, 265, 283]"
7tcs1X9pzFvcLOPuhCstQJ.jpg,none_detected,0,
35dut3ICqF3NEDkjxfzJJ1.jpg,FACE_FEMALE,0.5945,"[237, 224, 150, 137]"
2oiJM8vFGpxrtGtFfJWhJv.jpg,none_detected,0,
6KaEpgeZQF6ZVVAmSoZUrb.jpg,FACE_FEMALE,0.7043,"[186, 3, 265, 213]"
6KaEpgeZQF6ZVVAmSoZUrb.jpg,FEET_EXPOSED,0.4701,"[458, 516, 93, 73]"
69LXu03hHWw4zOaZwi7Zv2.jpg,none_detected,0,
7pc44WneWXGkoDCndHKRUK.jpg,FACE_FEMALE,0.6928,"[178, 158, 228, 224]"
2l95Fek4EjYNZO9Lvs5MMP.jpg,none_detected,0,
6U85X9UW20izjLNVM03wKX.jpg,none_detected,0,
2uXbBWrM6Z4FN8N5sIBNJ6.jpg,FACE_FEMALE,0.5628,"[128, 313, 70, 72]"
2njb3cHa1yhUMdu8PT2VhY.jpg,none_detected,0,
3ZOoGKTndjNz0aQJRasX59.jpg,FACE_FEMALE,0.8487,"[370, 143, 167, 182]"
1Pod9Gg4mqkHT47v4qk0LF.jpg,FACE_FEMALE,0.8042,"[401, 235, 67, 70]"
1Pod9Gg4mqkHT47v4qk0LF.jpg,FACE_FEMALE,0.7394,"[166, 255, 60, 64]"
1Pod9Gg4mqkHT47v4qk0LF.jpg,BUTTOCKS_COVERED,0.6902,"[7, 473, 65, 112]"
1Pod9Gg4mqkHT47v4qk0LF.jpg,FACE_FEMALE,0.5656,"[228, 246, 64, 68]"
1Pod9Gg4mqkHT47v4qk0LF.jpg,ARMPITS_EXPOSED,0.5614,"[125, 396, 29, 43]"
1Pod9Gg4mqkHT47v4qk0LF.jpg,FACE_FEMALE,0.5593,"[315, 238, 66, 65]"
1Pod9Gg4mqkHT47v4qk0LF.jpg,FEMALE_GENITALIA_COVERED,0.3367,"[390, 551, 40, 42]"
35qVMfUfBN6q2xzm9rZn5a.jpg,none_detected,0,
4kEbcH3VT6NYfpv8Wkkk80.jpg,FACE_FEMALE,0.7987,"[231, 88, 123, 126]"
6RCEPR3vf58GQTK2sT1cQP.jpg,FACE_FEMALE,0.4505,"[445, 23, 153, 171]"
4YNYONGCfyUsXb3SjMWay1.jpg,FACE_FEMALE,0.4676,"[302, 160, 48, 49]"
3ZexesAv5PN4RPMiEkOEXC.jpg,none_detected,0,
2lPZd7UZV4ALfjLu7dUpAP.jpg,FACE_FEMALE,0.8061,"[209, 151, 180, 192]"
2lPZd7UZV4ALfjLu7dUpAP.jpg,FACE_FEMALE,0.6371,"[431, 387, 104, 100]"
3hDYac5U72o7ZyFeBq490h.jpg,none_detected,0,
4OZ6nCbn8w0cHr1m0qiD2s.jpg,FACE_FEMALE,0.3446,"[73, 167, 115, 129]"
1CppHlux7Tg0ZUhWEaUudh.jpg,none_detected,0,
2KqlAl1Kl5fZvbFgJ0qFB6.jpg,none_detected,0,
0rqRGFgE4o8kf6VM18jakx.jpg,none_detected,0,
0tltU9sMoyNo9nlBvLxW8Y.jpg,FACE_MALE,0.7022,"[84, 134, 71, 67]"
0tltU9sMoyNo9nlBvLxW8Y.jpg,FACE_MALE,0.6517,"[222, 169, 69, 64]"
0tltU9sMoyNo9nlBvLxW8Y.jpg,FACE_MALE,0.497,"[357, 224, 62, 60]"
0tltU9sMoyNo9nlBvLxW8Y.jpg,FACE_MALE,0.3968,"[451, 136, 71, 65]"
0T6QxdJZwYrXPHd829SnqK.jpg,none_detected,0,
3MYY6AEdwIq7ItkflWajYV.jpg,none_detected,0,
1epY9c6AGBfirYxDA9exOB.jpg,none_detected,0,
3ydHMdmt8zddk8x5QYer2T.jpg,none_detected,0,
3RA4ISUwFp9KIhEWYbio1A.jpg,none_detected,0,
7JItqwtqscE2BMoRPIJj4l.jpg,none_detected,0,
7nTvm6EgmFWPLMLxj6aksS.jpg,none_detected,0,
7rLUzHOq0d0mRGGEIqKfli.jpg,none_detected,0,
0wTx7qk1I85v3WSKyXWTNc.jpg,none_detected,0,
3lOweY8bEV8ZRe2uspx1j0.jpg,FACE_FEMALE,0.7179,"[254, 191, 63, 79]"
0v5GxNe1CpdR32VyePfWOE.jpg,FACE_MALE,0.2675,"[268, 292, 32, 31]"
2YXTt0mcAXUSfBcstBn38I.jpg,none_detected,0,
3tuFrjiGVuKMYiX7eY3s4P.jpg,none_detected,0,
34ojCO0ZiLZwJlUFXuGx9R.jpg,FACE_FEMALE,0.8094,"[201, 123, 184, 158]"
0vdsIjTfFQFbTlCSH2PSdR.jpg,FACE_FEMALE,0.8574,"[307, 182, 113, 118]"
0vdsIjTfFQFbTlCSH2PSdR.jpg,FEMALE_BREAST_COVERED,0.3981,"[205, 389, 111, 103]"
446ROKmKfpEwkbi2SjELVX.jpg,none_detected,0,
4XvCs63SVYX4Tt2B0i1NeV.jpg,FACE_FEMALE,0.8143,"[181, 25, 96, 102]"
4XvCs63SVYX4Tt2B0i1NeV.jpg,FEMALE_BREAST_COVERED,0.3496,"[106, 164, 93, 94]"
4XvCs63SVYX4Tt2B0i1NeV.jpg,FEMALE_BREAST_COVERED,0.3317,"[193, 182, 103, 93]"
0z8ceJV5oHQage9yWqNMEx.jpg,none_detected,0,
7lxHnls3yQNl8B9bILmHj7.jpg,none_detected,0,
3egFmnuKrjoMAlqCfdw7KH.jpg,none_detected,0,
7eKycNamZrXXB4DGBPQ8sZ.jpg,none_detected,0,
5YbDMcXp70ko2WzPFA7WEb.jpg,none_detected,0,
6RmbogR9qpWasS4ZNa7cuK.jpg,FACE_FEMALE,0.7265,"[314, 237, 52, 49]"
6RmbogR9qpWasS4ZNa7cuK.jpg,ARMPITS_EXPOSED,0.3339,"[365, 318, 26, 29]"
6RmbogR9qpWasS4ZNa7cuK.jpg,FEMALE_BREAST_COVERED,0.313,"[329, 330, 49, 46]"
3DkN7i6PD5Ap8PnZWlCwWI.jpg,BUTTOCKS_EXPOSED,0.2982,"[2, 34, 635, 578]"
6aHGQKNhpHKLXzr2BYzxA9.jpg,FACE_FEMALE,0.4638,"[229, 148, 159, 144]"
4C0ygkaQ743p2qKoJSfkmk.jpg,none_detected,0,
09eLFhImEeeEDKlaLznMOv.jpg,none_detected,0,
1YDVn5KeQ7ZzX7TPmSLTKd.jpg,FACE_FEMALE,0.718,"[270, 85, 100, 101]"
26d9EFfi2YSvhQv7KKcrNw.jpg,FACE_FEMALE,0.4742,"[302, 364, 31, 31]"
26d9EFfi2YSvhQv7KKcrNw.jpg,FEET_COVERED,0.4164,"[306, 587, 44, 51]"
0ValflNlWce21wm5PlwV60.jpg,none_detected,0,
4Pangd3z0ZrONFpx3zMrFK.jpg,FACE_FEMALE,0.2658,"[285, 206, 64, 63]"
16m0Bonzn2KIGJv83V6Dvk.jpg,none_detected,0,
6Xadqm9viEhsKgp0zRp8Gc.jpg,FACE_FEMALE,0.8556,"[148, 125, 367, 397]"
7fJVTYV3yDdyTKbF7leidt.jpg,none_detected,0,
57KwrtSpwCgoy1uOg6ssnd.jpg,FACE_FEMALE,0.3004,"[229, 140, 223, 293]"
31JhtYZqGIAZBqelbCJAUB.jpg,none_detected,0,
2BmceJHiy9RTyvaB1IU0P6.jpg,none_detected,0,
1kjfMVBNhsDeRyAu9zbLfF.jpg,none_detected,0,
5SxZmGwc4eJuPp6PcO4JgJ.jpg,FACE_FEMALE,0.8125,"[236, 206, 186, 191]"
0R6b9wFzK0OS1eTax4tc1e.jpg,none_detected,0,
5Gm2XKBgnlzd6qTi7LE1z2.jpg,none_detected,0,
0JGOiO34nwfUdDrD612dOp.jpg,FACE_FEMALE,0.8658,"[260, 160, 176, 172]"
676Sf6nD4W2V9oV1QxzpPK.jpg,none_detected,0,
2IKrF29FZB1urw5YdkKNjS.jpg,none_detected,0,
4WF4HvVT7VjGnVjxjoCR6w.jpg,ARMPITS_EXPOSED,0.4584,"[471, 554, 103, 85]"
4WF4HvVT7VjGnVjxjoCR6w.jpg,FACE_FEMALE,0.4477,"[262, 163, 233, 220]"
4WF4HvVT7VjGnVjxjoCR6w.jpg,FACE_FEMALE,0.2548,"[221, 13, 328, 385]"
7dNo6q5zub68LOMCPa9Vta.jpg,FACE_FEMALE,0.7051,"[212, 178, 221, 210]"
5w1ZUSCUiYue1B796N9w61.jpg,FACE_FEMALE,0.7965,"[279, 227, 86, 76]"
5w1ZUSCUiYue1B796N9w61.jpg,FEMALE_BREAST_COVERED,0.3229,"[310, 77, 90, 72]"
5w1ZUSCUiYue1B796N9w61.jpg,FEMALE_BREAST_COVERED,0.2585,"[243, 90, 94, 72]"
7IW2fn8BbxdqXBdjZ9C3GM.jpg,none_detected,0,
7jeMBMO8h8d3H7opdsNfIy.jpg,none_detected,0,
6yjz9KFkIdqUKUsoPrxZRe.jpg,none_detected,0,
3SmDhAY0sqxFgD3xaGkZct.jpg,none_detected,0,
0E2PgtXRUHCslZ7gRselUq.jpg,none_detected,0,
2O3zE7WwhqvcBLE997Ae4U.jpg,FACE_FEMALE,0.8249,"[22, 24, 612, 614]"
2cULL7lcy0pCCpCRJsUZck.jpg,FEET_COVERED,0.2577,"[137, 484, 99, 66]"
2kcJ3TxBhSwmki0QWFXUz8.jpg,FEET_COVERED,0.4874,"[324, 399, 41, 36]"
4GlriazgsYPXES2XYkb4gb.jpg,none_detected,0,
6RM05aDNmbqF7AV1xwubac.jpg,none_detected,0,
0VEuh3ku5EpMHrMYuGTSTR.jpg,none_detected,0,
321dTMHvxpSW8O6286Kgpc.jpg,none_detected,0,
4MQjLDXPv5xBowm30j8IEe.jpg,FACE_FEMALE,0.3861,"[331, 129, 223, 240]"
4MQjLDXPv5xBowm30j8IEe.jpg,FACE_FEMALE,0.3024,"[183, 185, 123, 165]"
5FNiUh6rfgogAensmq4c81.jpg,none_detected,0,
3SB9ntsoNwC4oUP6xM9DIN.jpg,none_detected,0,
3lCxVVRYSAwQljR4Q4NUkA.jpg,none_detected,0,
5XKf4jhGXPuxuUcv32bxe8.jpg,none_detected,0,
4pfspuo0DUzho0hGtZHI9r.jpg,FACE_FEMALE,0.608,"[309, 219, 33, 33]"
4qpvDzPCm5PLNLNINaEWM5.jpg,none_detected,0,
2Gb2plO2TkNRIgoCuJGm7C.jpg,none_detected,0,
4IQwHKLuo1hdsNtK37aRRg.jpg,FACE_FEMALE,0.7438,"[309, 159, 48, 46]"
