image,face,FEMALE_GENITALIA_COVERED,BUTTOCKS_EXPOSED,FEMALE_BREAST_EXPOSED,FEMALE_GENITALIA_EXPOSED,MALE_BREAST_EXPOSED,ANUS_EXPOSED,FEET_EXPOSED,BELLY_COVERED,FEET_COVERED,ARMPITS_COVERED,ARMPITS_EXPOSED,BELLY_EXPOSED,MALE_GENITALIA_EXPOSED,ANUS_COVERED,FEMALE_BREAST_COVERED,BUTTOCKS_COVERED
5sMSJ6uAozdrqFELMwl3NU,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5sR657t0qQVtcqfg9srqHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5seABmIu2cnoRMDoVHZvOD,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5seVWzVgUasO5YUeaQ7oaL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5sgJDxCiNweNU6LJBMn5dk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5sjOQf4RtVAXXDPLwimOJt,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5tmIsxwRSJ9e179f6YwVr6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
5toHkr2eL5jOjJ6GuOQTET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5u7OrPu6BbadcZNWuH10VT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5u8SP8bbxcA7zJoAusBfgc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5uAILcUFqdFsH5K3Cip47a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5uKC6k1EIwQ6mDSDKuQgBu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5uLm9XqpibzmIaFUz80jLb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5uRY0boZn48gDio0ASlgI0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ucBd1GYFRg0uVhP4a4AY6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ueY4adtiHTNj7FLkgb15I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5unq63ASjJqD32Ja5yhWEp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5up80b8x2wCG8qwM294QR6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5v3JncpvWjEDrGDeHJw9TL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5v4RyitJmW0XNk2fI1cara,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5v9IfhMyxAkE9CbLjfNChR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5vP0fNictdWyU48o83Q7ob,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5vSyZglUnnQw4nlQC4QaRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5w1ZUSCUiYue1B796N9w61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5w3ja5yMrh5jgReXdF2n8J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5wkYyTtAUS2Wi6pHYpdsSU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5x2HAo3F8HL7sKyTL9h0EI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5x7JzoE4A3DwwU6FPt8qws,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5x8Pjl79ZuxXAmoJeond8C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5xD1PSd5c5APDM0SdkkqnH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5xG9gJcs9ut3qDWezHUlsX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5xefnzEqKIWnmTWYFzekGZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5xiePX6kXj5ZsmUsqIqzeD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5xn3tMPyq6dYz8FfJBQoDZ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5xnXOCf5aZgZ43DgGN4EDv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5xq6RMHNIBA73qld03dR6V,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5xrOcCoO3jkXRjHQjfESM6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5yPu6XkHu8DAGmV6YkXYZq,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5yRDcd3RCAD4IdSzXbt38p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5z56SO1GMxmXbNIRBbOBcj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5z7TD11Qh81Gbf52hd5zAv,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5zDqo50KERwnv3vlFE4y99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5zHw4l7ugQFWW6gy0zUxpy,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5zWZi7tO66MoobIAl9OxWS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5zYm8Y47mCuyRHYsLk22sL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5zdFKRmlSDwAMZ5NFVGbx9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5zi7WsKlIiUXv09tbGLKsE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5zkd8WmnZPaQUdFe360xfM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5zncNknK8hrQyTTVWpUyAf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6012ywIYPi6nTdh3mu18ht,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60EzsIzS77S9MWHT0Tm37s,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60UzB8mOCMpc7xkuJE6Bwc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60hrxgJN3QfheGpVzEcUFR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61ARJZPtKBugSz0huuzOCO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61FZjbE3tj22uPxrR6lBCh,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
61G7KL6rpj167r6H4CzS8C,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
61LoBg7Groiu25IPPd0T1N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61lkpmYqX5weTP0aG7kbBU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621cXqrTSSJi1WqDMSLmbL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623PL2MBg50Br5dLXC9E9e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626fD5CXGPiAZxXEk7TlEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62chKXYp8WYa4B9t4Fa5V5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62m2Y4PVeyW4TbmPSBvb0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62pT5GFAvi6n5RYrb7Yhkt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62pyxGZ8nimyP71tlr23Dj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63ButSDtUefzCmdE3AXdor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63HJKqg9tMk2eJyQezaTes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63IolVUykZCHMlu2zu9jHS,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
63agLp6IUhZZW2HlDnJWf5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63iWSELt9V1kV6RSMxN7Ii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63yRRBtLX8eqbOLD6f0y9U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64JEkvnwjoxGqdrrSVoqVQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64LU4c1nfjz1t4VnGhagcg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64LkgCfNbLqjclQYCTid8L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64SX9Efb2JGW3rJFE1ZddJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64SrjXrYNfYvQcccFmYEHu,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
64VKaBv6HCauMYY0MOOZof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64uXGDfQWY9evJEyqjbJfJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64vC3GWaE8ryklQD2fNosa,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
654KFpNOZ26Hj9luu7aKeM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65O76HgnJrDeIFIZhpR6qp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65SsQtOf5Cd25fanX62XRR,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
65VW9dumSON1b25iUrpZ8h,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65WSqDXukLW41zFUpDGHzh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65YAjLCn7Jp33nJpOxIPMe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65edimIChzNNK8VGn56pIK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65xojEP8qzjoT8M6INLmL3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6605c8Jawe4R9Wxg7AJDW3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661Hz0qJK8WIp7vAWsqKvk,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
662MMKEWOxGXbPXQIcgBlW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662vasSwjaDxWHynKDUnQf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66HcLnKvY2NUrUta3OduYH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66eXLlqksAwNndmHaHWtCq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66mqVbjGs7ToxihIWzxl42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66nqCnC1huqh5gqkGeGIAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673D6VTmxJquUg31Wq1j0S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676Sf6nD4W2V9oV1QxzpPK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67AK26TDyMFb7CA7bKJh0w,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
67Coweh6bxMgu7wijLpzGa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67DWn1tZ245gendegv7Ioz,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67PsnkYVPNpEsZffyTWGgW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67ZGIrFqkFVQLqiZnGXAeL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67epO9J9KoY8KSFA4xC4kA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67o5CFSmkDlqmeA2vkvZx8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682dnvSPZ6lwCNodfMVcbh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687u2c1pMAlO1CqyIzOflo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68AStxkvhmfQv3A1qdW8CP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68m4BXWynI34UtRpglzFcq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68vmTrzCatCqV4oTrjwbZy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694O8u73tXP8PSyjXwElj0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69AaAkdktFGnk9POmHENkT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69LXu03hHWw4zOaZwi7Zv2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69RuKg34VBwhfiGuMpXUWQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69p42ovQdwmYPLUsAQpeNn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69z5d2iu6PdaRZWvx8YVUl,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6Aja6NoNYeXfwXyPdfkL83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6B26OzQRObxAp1tbf8jeTq,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6B5favhKTShFTjRLsKIUfa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6BGN5CVd7koJApotl5Bj8u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6BNagQ9UcZRAahebrTk1ss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6BQKvohjflUQTDQJfwge9d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6BQgHrnJsXjBiuD1Q8zrmv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6BWNXJjs3rEavojmBOsocl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6BtMJG0J0QnXIiGRCMgkxA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6BzxX6zkDsYKFJ04ziU5xQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6CH5CWXWN2X09u7iNuMGN0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6CIslPQSknp875cigkhKJC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6CNWkUVb8kLkM3B464RMTx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6CStfhn3zZbyMbJ2o8CkkX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6CvBb1XqN0igtQrWrbXD80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6DJslQtfD7mGFGZpfiyrVf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6DYhaqCaE5vEunvPB0mv7d,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6DcvtJvrCFZAlw1ZBWyQa6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Dd1T7H41n7actyhuAVf8r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6DfYtNEs7iB7y3lFE8cwjr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6DfvqwcJMXmnOIwaqbIZke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6DlLdXBGCsSDPOV8R2pCl7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6DmPNcfpkXBVRJsEIJY9tl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6DnAOZp6ZcrIuM7lVu9KR7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6DtziobPePcdasV0uUycOn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6DynXNC1awEv0tk6DGGV1N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6DzYh2Z00xNWG8wtfB6kIY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6E7Awtyx6opYTbPXx6ApzB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6E8lxwX7KMAO9nCx4A5tAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6EK8l8rFuMpAn27TNOCwsH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6EV4w18ekpHnIZnK4i8NUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6EuI4oABuEdqtebGSWwtJt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6EwTLRHMROD853Kv1lAMex,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6EzbFdrwvWpnpUjzrR57aU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6F05ZwnERzhfJ7KNVq6fsU,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6F13Kct2RcazzysroP8157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6F4P5ZIpxK35FkaGe1d1sA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6FED8aeieEnUWwQqAO9zT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6FFK9dODdAHQuxCaldqIhb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6FJxoadUE4JNVwWHghBwnb,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
6FKP2O0oOvZlDkF0gyTjiJ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6FL3GfTcb8cf4xwMJlcynq,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6FTH1fFDCpE90YlenHw3We,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6FX5PeWBmj7XAUsOkqi34i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6FhBeqNsOEnj1RHGeVlgae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6FmXynoJbODBIRSDv02zeB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Fr2rQkZ383FcMqFyT7yPr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6GF5uzX2s0GsS4eGlM4h3m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6GH2Oi7zWgZsVKLz9IRLH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6GI6c4ExMXq1YJ4s1Itv4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6GgKyGdWsomolGcQKdr1Ul,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6GzSqbKMGIrkW6t0xvTlCv,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6H70Igleyfbki78maRqmXA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6HBW4VCennw5rKtdCynJyC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6HSBWnhRiJ3jZulqAmyim7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6HgjCMe3yei1aus3qyUDSI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6HpMdN52TfJAwVbmkrFeBN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6IK5i5sR0uxIcM0rV8HThX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6Id1Bjjjf9rfPHXKHMYtfq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6IkS2cDHxaYVkJueCPSdFs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6IsMtT2YgWykjX7SiuVYxR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6J077INxLUE8Yq1xhRKx7E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6J0q4a7WkkI6OvlZC4rLpi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6J6kRBEpL4bAkfL8DXXWiU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6J9qxrEjVwIHfccIrHhgeJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6JF49ixyHmOgS0Rsda2k42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6JecWEfjRuhct8SGLhS2eE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6JhlhmmyMOXFHZT9PLAv5i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6JlCkqkqobGirPsaleJpFr,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6JlXJvQlei1t2V4OC9NSYn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Jx4cGhWHewTcfKDJKguBQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6K7LK1gWzaeOn1gnXNAcLw,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6KFiDRiIsNsytDscPskmgi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6KI61E4x5f95xVkhly783t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6KMUsieKkBXNiK1Rb2XUat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6KSvWFf4g4PrIldtchJsTC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6KaEpgeZQF6ZVVAmSoZUrb,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6KhoIz4SDYW5zEnl0O9bRB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6L8j96kQH0wsY59K4VdOAi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6LBPsXUjVuNe9ywLY4xgvX,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6LGv58TCpB0Yl1zqkz4o93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6LJCPiT1WesNvhW3qcbXZg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6LNJPtXOx17fKgSV2AlaMU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6LQkcU4HKWlACIumhhQDnk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6LU7SYL9BWAt3TgEK4DdAc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6LoDd1G8en4TcqdSg7yqrV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6LtXzcBFu6dEjurGoeJ3wM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6M8vF7Eg1I8CIvdJUecEDy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6MVsBi4m5eAzfjb6C3JKwp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6MikZBKCtKfPM4439yzBRz,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6MsVbAqh2A9i7jYvPOsGNx,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Mu28q2JNIpShD39DO2coj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6MygjJ2a8narXmZnk9ifKp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6NRPQ8RjivuC1pd2raPEuz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6NXmIaLAsmdZtwoFDLSr1o,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6NmYJszy5BaEm1WF4tJL7Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6NmuOSiXv5WoA5lYjemVTt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Nn09BzoctbIVRVQxL2Mg1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6NuGZnOc88LcZpEkJIbO50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6O7JBAddHJKksBR7Z7d5Tq,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6O8EgjkruLZtA9tJ27aZsg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6OrpY5LSOnkC8xbI5qOTvw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6PQXsiHd4AjrAqhWLd5HyT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6PSEAdSehPKTceckDYOHum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6PWXKiakqhI17mTYM4y6oY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6PbnGueEO6LGodPfvNldYf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Per97deaWqrJlKQNX8RGK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6PgLrRwR0H7vgqHhuS5TMc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6PhA24O96EevdscPi01NTv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6PnTp1NIlueJGURW4zSYua,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Pp6qGEywDdofgFC1oFbSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6PpBVewnKKDvfYs3XhfA2Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Q2RSXigUcxzMKHzVYiyHw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Q6AwXjxcD7zL8fJMtHVo7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6QTeUgt8uTcABIg3UZFpwY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6QeosPQpJckkW0Obir5RT8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6Qlru4pwL5Xf6zp0syH6RU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6QoJa1uhryvCmMlmq0BCJQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6R8l6AT10mY3uuRugnQaLi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6RBteKn1HmOqJGT0uwcZbL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6RBwxi0etDSpfqrRo45phN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6RCEPR3vf58GQTK2sT1cQP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6RCkRJaU75JjPcXLBjpW6h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6RM05aDNmbqF7AV1xwubac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ROLwnmW9pOioLned0DaP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6RXMHSqYlYAEpDsNYYBj6B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6RXy2mL8HlVhzHU0JOO9dq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6RgGsXtsTnwA53ts3jDeDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Rk1f5jN64GMBPQ0z5GZ8G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Rl6YoCarF2GHPSQmmFjuR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6RmbogR9qpWasS4ZNa7cuK,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6S0BIiWtnqU0PtumXMpin0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
